"","lizard_id","position","species","sex","trt","clutch","egg_enclosure","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","blue_asso","temp","cort"
"3152",1172,"E4","delicata","Male","B_28","CL313_22","E019_F120",148,"10/4/2023","13/4/2023",3,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","CORT"
"3153",1382,"A1","delicata","Female","B_28","CL373_22","E019_M",118,"1/4/2023","13/4/2023",12,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","CORT"
"3154",1381,"A3","delicata","Male","A_28","CL373_22","E019_M",122,"30/3/2023","13/4/2023",14,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","Control"
"3155",1240,"B2","delicata","Female","A_28","CL330_22","E020_F120",132,"30/3/2023","13/4/2023",14,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","Control"
"3156",1619,"G4","delicata","Female","B_23","CL440_22","E020_F120",80,"7/4/2023","13/4/2023",6,"R_B",38,NA,NA,NA,NA,38,"L",1,1,"",NA,"Cold","CORT"
"3157",2255,"E2","delicata","Female","B_28","CL607_22","E020_F120",66,"2/4/2023","13/4/2023",11,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","CORT"
"3158",2486,"F3","delicata","Female","B_28","CL677_23","E020_M",45,"2/4/2023","13/4/2023",11,"B_R",38,NA,NA,NA,NA,38,"R",0,1,"",NA,"Hot","CORT"
"3159",1454,"C4","delicata","Female","B_28","CL392_22","E021_M",115,"28/3/2023","13/4/2023",16,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","CORT"
"3160",2346,"E4","delicata","Female","B_23","CL633_23","E021_M",41,"11/4/2023","13/4/2023",2,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","CORT"
"3161",1218,"E3","guichenoti","Female","A_28","CL324_22","E026_F120",132,"21/3/2023","13/4/2023",23,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","Control"
"3162",1182,"F3","delicata","Male","B_23","CL315_22","E027_F120",122,"29/3/2023","13/4/2023",15,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","CORT"
"3163",2009,"G1","guichenoti","Male","A_28","CL542_22","E028_F120",78,"3/4/2023","13/4/2023",10,"B_R",38,NA,NA,NA,NA,38,"L",1,1,"",NA,"Hot","Control"
"3164",1531,"D2","delicata","Male","A_23","CL414_22","E029_F120",85,"27/3/2023","13/4/2023",17,"B_R",38,NA,NA,NA,NA,38,"L",1,1,"",NA,"Cold","Control"
"3165",1177,"D1","guichenoti","Male","A_23","CL314_22","E030_F120",125,"28/3/2023","13/4/2023",16,"R_B",38,NA,NA,NA,NA,38,"L",0,1,"",NA,"Cold","Control"
"3166",1360,"G3","guichenoti","Female","A_28","CL366_22","E030_F120",120,"21/3/2023","13/4/2023",23,"R_B",38,NA,NA,NA,NA,38,"L",0,1,"",NA,"Hot","Control"
"3167",1417,"F4","guichenoti","Female","B_28","CL381_22","E030_F120",97,"20/3/2023","13/4/2023",24,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","CORT"
"3168",1459,"D3","guichenoti","Male","B_23","CL394_22","E030_F120",92,"8/4/2023","13/4/2023",5,"B_R",38,NA,NA,NA,NA,38,"L",1,1,"",NA,"Cold","CORT"
"3169",1674,"G1","guichenoti","Female","B_23","CL455_22","E030_F120",94,"6/4/2023","13/4/2023",7,"R_B",38,NA,NA,NA,NA,38,"L",1,1,"",NA,"Cold","CORT"
"3170",2242,"G4","delicata","Male","B_28","CL604_22","E030_M",66,"1/4/2023","13/4/2023",12,"B_R",38,NA,NA,NA,NA,38,"L",1,1,"",NA,"Hot","CORT"
"3171",1534,"F2","guichenoti","Female","A_23","CL415_22","E031_F120",85,"20/3/2023","13/4/2023",24,"R_B",38,NA,NA,NA,NA,38,"R",0,1,"",NA,"Cold","Control"
"3172",1467,"F4","guichenoti","Female","A_28","CL397_22","E032_F120",111,"20/3/2023","13/4/2023",24,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","Control"
"3173",1296,"B4","delicata","Female","B_23","CL348_22","E036_F120",108,"5/4/2023","13/4/2023",8,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","CORT"
"3174",1322,"C2","delicata","Male","B_23","CL356_22","E036_F120",108,"26/3/2023","13/4/2023",18,"R_B",38,NA,NA,NA,NA,38,"R",0,1,"",NA,"Cold","CORT"
"3175",1487,"F1","delicata","Male","A_23","CL402_22","E038_F120",85,"20/3/2023","13/4/2023",24,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","Control"
"3176",1198,"B2","delicata","Male","A_23","CL318_22","E039_F120",120,"29/3/2023","13/4/2023",15,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","Control"
"3177",1222,"C4","delicata","Female","A_28","CL325_22","E040_F120",134,"2/4/2023","13/4/2023",11,"R_B",38,NA,NA,NA,NA,38,"R",NA,0,"",NA,"Hot","Control"
"3178",1223,"G4","delicata","Female","A_23","CL325_22","E040_F120",115,"28/3/2023","13/4/2023",16,"B_R",38,NA,NA,NA,NA,38,"L",0,1,"",NA,"Cold","Control"
"3179",1166,"D4","delicata","Female","A_28","CL312_22","E048_F120",143,"4/4/2023","13/4/2023",9,"R_B",38,NA,NA,NA,NA,38,"L",0,1,"",NA,"Hot","Control"
"3180",1424,"F3","delicata","Female","A_23","CL383_22","E048_F120",97,"31/3/2023","13/4/2023",13,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","Control"
"3181",1239,"E4","delicata","Female","A_23","CL329_22","E051_F120",113,"30/3/2023","13/4/2023",14,"B_R",38,NA,NA,NA,NA,38,"R",0,1,"",NA,"Cold","Control"
"3182",1390,"C4","delicata","Male","A_23","CL374_22","E051_F120",101,"30/3/2023","13/4/2023",14,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","Control"
"3183",1478,"A2","guichenoti","Male","B_23","CL400_22","E054_F120",85,"23/3/2023","13/4/2023",21,"B_R",38,NA,NA,NA,NA,38,"R",0,1,"",NA,"Cold","CORT"
"3184",1479,"D1","guichenoti","Female","A_28","CL400_22","E054_F120",108,"28/3/2023","13/4/2023",16,"R_B",38,NA,NA,NA,NA,38,"L",0,1,"",NA,"Hot","Control"
"3185",2298,"A2","guichenoti","Female","B_28","CL619_23","E056_F120",62,"26/3/2023","13/4/2023",18,"B_R",38,NA,NA,NA,NA,38,"R",NA,0,"",NA,"Hot","CORT"
"3186",1374,"C1","guichenoti","Male","B_23","CL371_22","E058_F120",97,"20/3/2023","13/4/2023",24,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","CORT"
"3187",1613,"F2","guichenoti","Male","B_23","CL439_22","E059_F120",80,"29/3/2023","13/4/2023",15,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","CORT"
"3188",2164,"E3","guichenoti","Female","B_23","CL584_22","E059_F120",48,"20/3/2023","13/4/2023",24,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","CORT"
"3189",1283,"A4","guichenoti","Female","A_23","CL344_22","E067",106,"28/3/2023","13/4/2023",16,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","Control"
"3190",2047,"B3","guichenoti","Male","A_23","CL552_22","E067",55,"27/3/2023","13/4/2023",17,"B_R",38,NA,NA,NA,NA,38,"R",0,1,"",NA,"Cold","Control"
"3191",1419,"F2","guichenoti","Female","A_28","CL382_22","E068",118,"20/3/2023","13/4/2023",24,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","Control"
"3192",1421,"G1","guichenoti","Male","B_23","CL382_22","E068",97,"20/3/2023","13/4/2023",24,"R_B",38,NA,NA,NA,NA,38,"L",1,1,"",NA,"Cold","CORT"
"3193",1611,"C3","guichenoti","Female","B_28","CL438_22","E0.",99,"26/3/2023","13/4/2023",18,"B_R",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Hot","CORT"
"3194",1334,"G4","delicata","Female","A_28","CL358_22","E001_F120",127,"31/3/2023","13/4/2023",13,"B_R",39,NA,NA,NA,NA,39,"R",1,1,"",NA,"Hot","Control"
"3195",2351,"F1","delicata","Male","A_28","CL634_23","E001_F120",59,"6/4/2023","13/4/2023",7,"B_R",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Hot","Control"
"3196",1438,"B1","guichenoti","Male","B_28","CL386_22","E002_M/E006_M",113,"21/3/2023","13/4/2023",23,"B_R",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Hot","CORT"
"3197",1442,"E1","guichenoti","Male","B_23","CL388_22","E003_F120",94,"21/3/2023","13/4/2023",23,"B_R",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Cold","CORT"
"3198",1443,"E3","guichenoti","Male","A_23","CL388_22","E003_F120",94,"20/3/2023","13/4/2023",24,"R_B",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Cold","Control"
"3199",1432,"B3","guichenoti","Male","B_23","CL385_22","E003_M/E005_M",94,"20/3/2023","13/4/2023",24,"R_B",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Cold","CORT"
"3200",1562,"A4","guichenoti","Female","B_28","CL423_22","E003_M/E005_M",101,"26/3/2023","13/4/2023",18,"B_R",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Hot","CORT"
"3201",1255,"A1","delicata","Male","A_23","CL334_22","E004_F120",111,"31/3/2023","13/4/2023",13,"B_R",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Cold","Control"
"3202",1257,"D4","delicata","Male","B_23","CL334_22","E004_F120",111,"27/3/2023","13/4/2023",17,"B_R",39,NA,NA,NA,NA,39,"R",0,1,"",NA,"Cold","CORT"
"3203",1258,"G2","delicata","Female","A_28","CL334_22","E004_F120",129,"28/3/2023","13/4/2023",16,"B_R",39,NA,NA,NA,NA,39,"R",1,1,"",NA,"Hot","Control"
"3204",1565,"E1","guichenoti","Female","B_28","CL424_22","E004_M",101,"29/3/2023","13/4/2023",15,"R_B",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Hot","CORT"
"3205",2081,"G3","guichenoti","Male","B_23","CL562_22","E004_M",52,"3/4/2023","13/4/2023",10,"B_R",39,NA,NA,NA,NA,39,"R",0,1,"",NA,"Cold","CORT"
"3206",1358,"D1","guichenoti","Female","B_28","CL365_22","E005_F120",129,"20/3/2023","13/4/2023",24,"R_B",39,NA,NA,NA,NA,39,"R",1,1,"",NA,"Hot","CORT"
"3207",1340,"F4","guichenoti","Female","B_28","CL360_22","E006_F120",122,"6/4/2023","13/4/2023",7,"R_B",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Hot","CORT"
"3208",1229,"D4","delicata","Male","B_28","CL326_22","E007_F120",129,"29/3/2023","13/4/2023",15,"R_B",39,NA,NA,NA,NA,39,"R",0,1,"",NA,"Hot","CORT"
"3209",2105,"C4","delicata","Female","B_23","CL569_22","E007_F120",59,"1/4/2023","13/4/2023",12,"B_R",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Cold","CORT"
"3210",2106,"F3","delicata","Female","A_28","CL569_22","E007_F120",78,"9/4/2023","13/4/2023",4,"B_R",39,NA,NA,NA,NA,39,"L",NA,0,"",NA,"Hot","Control"
"3211",1202,"C2","delicata","Male","B_28","CL319_22","E007_M/E017_M",134,"26/3/2023","13/4/2023",18,"B_R",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Hot","CORT"
"3212",1410,"A1","delicata","Female","A_28","CL379_22","E008_F120",120,"28/3/2023","13/4/2023",16,"R_B",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Hot","Control"
"3213",1408,"G2","delicata","Female","B_28","CL379_22","E008_F120",120,"28/3/2023","13/4/2023",16,"R_B",39,NA,NA,NA,NA,39,"R",1,1,"",NA,"Hot","CORT"
"3214",2205,"C2","delicata","Male","A_28","CL595_22","E008_F120",69,"9/4/2023","13/4/2023",4,"B_R",39,NA,NA,NA,NA,39,"L",NA,0,"",NA,"Hot","Control"
"3215",1463,"C1","guichenoti","Female","B_28","CL396_22","E009_F120",111,"27/3/2023","13/4/2023",17,"B_R",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Hot","CORT"
"3216",1192,"D4","delicata","Male","A_23","CL317_22","E010_M",120,"29/3/2023","13/4/2023",15,"R_B",39,NA,NA,NA,NA,39,"R",1,1,"",NA,"Cold","Control"
"3217",1795,"G3","guichenoti","Female","A_23","CL489_22","E011_F120",66,"5/4/2023","13/4/2023",8,"B_R",39,NA,NA,NA,NA,39,"R",0,1,"",NA,"Cold","Control"
"3218",2073,"A1","delicata","Male","B_23","CL560_22","E011_M/E024_M",57,"22/3/2023","13/4/2023",22,"B_R",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Cold","CORT"
"3219",1276,"B1","guichenoti","Female","A_28","CL341_22","E012_F120",129,"29/3/2023","13/4/2023",15,"R_B",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Hot","Control"
"3220",1366,"C1","guichenoti","Female","A_28","CL368_22","E012_F120",127,"1/4/2023","13/4/2023",12,"B_R",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Hot","Control"
"3221",1401,"A3","delicata","Female","B_28","CL377_22","E014_F120",115,"1/4/2023","13/4/2023",12,"R_B",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Hot","CORT"
"3222",1399,"B4","delicata","Male","A_23","CL377_22","E014_F120",97,"3/4/2023","13/4/2023",10,"R_B",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Cold","Control"
"3223",1402,"E2","delicata","Male","A_28","CL377_22","E014_F120",118,"1/4/2023","13/4/2023",12,"R_B",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Hot","Control"
"3224",1207,"A3","delicata","Female","B_23","CL320_22","E014_M",118,"30/3/2023","13/4/2023",14,"R_B",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Cold","CORT"
"3225",1205,"B4","delicata","Male","A_28","CL320_22","E014_M",136,"31/3/2023","13/4/2023",13,"R_B",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Hot","Control"
"3226",1303,"D2","delicata","Female","B_23","CL350_22","E014_M",113,"30/3/2023","13/4/2023",14,"R_B",39,NA,NA,NA,NA,39,"R",1,1,"",NA,"Cold","CORT"
"3227",1580,"F2","guichenoti","Female","B_28","CL428_22","E015_F120",99,"20/3/2023","13/4/2023",24,"R_B",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Hot","CORT"
"3228",1284,"B2","delicata","Male","B_28","CL345_22","E016_F120",129,"21/3/2023","13/4/2023",23,"B_R",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Hot","CORT"
"3229",1373,"A2","guichenoti","Female","A_28","CL370_22","E016_F120",120,"24/3/2023","13/4/2023",20,"B_R",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Hot","Control"
"3230",1371,"D3","guichenoti","Male","A_23","CL370_22","E016_F120",94,"27/3/2023","13/4/2023",17,"B_R",39,NA,NA,NA,NA,39,"R",0,1,"",NA,"Cold","Control"
"3231",1609,"A4","guichenoti","Female","A_28","CL437_22","E016_F120",101,"25/3/2023","13/4/2023",19,"B_R",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Hot","Control"
"3232",1233,"B2","delicata","Female","B_23","CL327_22","E016_M",115,"31/3/2023","13/4/2023",13,"B_R",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Cold","CORT"
"3233",1230,"F1","delicata","Female","B_28","CL327_22","E016_M",132,"29/3/2023","13/4/2023",15,"B_R",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Hot","CORT"
"3234",1328,"G2","delicata","Male","A_23","CL357_22","E016_M",108,"5/4/2023","13/4/2023",8,"R_B",39,NA,NA,NA,NA,39,"R",1,1,"",NA,"Cold","Control"
"3235",1174,"E2","delicata","Male","A_23","CL313_22","E019_F120",132,"31/3/2023","13/4/2023",13,"R_B",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Cold","Control"
"3236",1172,"E4","delicata","Male","B_28","CL313_22","E019_F120",148,"10/4/2023","13/4/2023",3,"R_B",39,NA,NA,NA,NA,39,"L",0,0,"",NA,"Hot","CORT"
"3237",1382,"A1","delicata","Female","B_28","CL373_22","E019_M",118,"1/4/2023","13/4/2023",12,"B_R",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Hot","CORT"
"3238",1381,"A3","delicata","Male","A_28","CL373_22","E019_M",122,"30/3/2023","13/4/2023",14,"R_B",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Hot","Control"
"3239",1240,"B2","delicata","Female","A_28","CL330_22","E020_F120",132,"30/3/2023","13/4/2023",14,"B_R",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Hot","Control"
"3240",1619,"G4","delicata","Female","B_23","CL440_22","E020_F120",80,"7/4/2023","13/4/2023",6,"R_B",39,NA,NA,NA,NA,39,"R",0,1,"",NA,"Cold","CORT"
"3241",2255,"E2","delicata","Female","B_28","CL607_22","E020_F120",66,"2/4/2023","13/4/2023",11,"B_R",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Hot","CORT"
"3242",2486,"F3","delicata","Female","B_28","CL677_23","E020_M",45,"2/4/2023","13/4/2023",11,"B_R",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Hot","CORT"
"3243",1454,"C4","delicata","Female","B_28","CL392_22","E021_M",115,"28/3/2023","13/4/2023",16,"R_B",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Hot","CORT"
"3244",2346,"E4","delicata","Female","B_23","CL633_23","E021_M",41,"11/4/2023","13/4/2023",2,"B_R",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Cold","CORT"
"3245",1218,"E3","guichenoti","Female","A_28","CL324_22","E026_F120",132,"21/3/2023","13/4/2023",23,"R_B",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Hot","Control"
"3246",1182,"F3","delicata","Male","B_23","CL315_22","E027_F120",122,"29/3/2023","13/4/2023",15,"R_B",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Cold","CORT"
"3247",2009,"G1","guichenoti","Male","A_28","CL542_22","E028_F120",78,"3/4/2023","13/4/2023",10,"B_R",39,NA,NA,NA,NA,39,"R",1,1,"",NA,"Hot","Control"
"3248",1531,"D2","delicata","Male","A_23","CL414_22","E029_F120",85,"27/3/2023","13/4/2023",17,"B_R",39,NA,NA,NA,NA,39,"R",0,1,"",NA,"Cold","Control"
"3249",1177,"D1","guichenoti","Male","A_23","CL314_22","E030_F120",125,"28/3/2023","13/4/2023",16,"R_B",39,NA,NA,NA,NA,39,"R",1,1,"",NA,"Cold","Control"
"3250",1360,"G3","guichenoti","Female","A_28","CL366_22","E030_F120",120,"21/3/2023","13/4/2023",23,"R_B",39,NA,NA,NA,NA,39,"R",1,1,"",NA,"Hot","Control"
"3251",1417,"F4","guichenoti","Female","B_28","CL381_22","E030_F120",97,"20/3/2023","13/4/2023",24,"R_B",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Hot","CORT"
"3252",1459,"D3","guichenoti","Male","B_23","CL394_22","E030_F120",92,"8/4/2023","13/4/2023",5,"B_R",39,NA,NA,NA,NA,39,"R",1,1,"",NA,"Cold","CORT"
"3253",1674,"G1","guichenoti","Female","B_23","CL455_22","E030_F120",94,"6/4/2023","13/4/2023",7,"R_B",39,NA,NA,NA,NA,39,"R",1,1,"",NA,"Cold","CORT"
"3254",2242,"G4","delicata","Male","B_28","CL604_22","E030_M",66,"1/4/2023","13/4/2023",12,"B_R",39,NA,NA,NA,NA,39,"R",0,1,"",NA,"Hot","CORT"
"3255",1534,"F2","guichenoti","Female","A_23","CL415_22","E031_F120",85,"20/3/2023","13/4/2023",24,"R_B",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Cold","Control"
"3256",1467,"F4","guichenoti","Female","A_28","CL397_22","E032_F120",111,"20/3/2023","13/4/2023",24,"R_B",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Hot","Control"
"3257",1296,"B4","delicata","Female","B_23","CL348_22","E036_F120",108,"5/4/2023","13/4/2023",8,"B_R",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Cold","CORT"
"3258",1322,"C2","delicata","Male","B_23","CL356_22","E036_F120",108,"26/3/2023","13/4/2023",18,"R_B",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Cold","CORT"
"3259",1487,"F1","delicata","Male","A_23","CL402_22","E038_F120",85,"20/3/2023","13/4/2023",24,"B_R",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Cold","Control"
"3260",1198,"B2","delicata","Male","A_23","CL318_22","E039_F120",120,"29/3/2023","13/4/2023",15,"R_B",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Cold","Control"
"3261",1222,"C4","delicata","Female","A_28","CL325_22","E040_F120",134,"2/4/2023","13/4/2023",11,"R_B",39,NA,NA,NA,NA,39,"L",NA,0,"",NA,"Hot","Control"
"3262",1223,"G4","delicata","Female","A_23","CL325_22","E040_F120",115,"28/3/2023","13/4/2023",16,"B_R",39,NA,NA,NA,NA,39,"R",1,1,"",NA,"Cold","Control"
"3263",1166,"D4","delicata","Female","A_28","CL312_22","E048_F120",143,"4/4/2023","13/4/2023",9,"R_B",39,NA,NA,NA,NA,39,"R",0,1,"",NA,"Hot","Control"
"3264",1424,"F3","delicata","Female","A_23","CL383_22","E048_F120",97,"31/3/2023","13/4/2023",13,"B_R",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Cold","Control"
"3265",1239,"E4","delicata","Female","A_23","CL329_22","E051_F120",113,"30/3/2023","13/4/2023",14,"B_R",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Cold","Control"
"3266",1390,"C4","delicata","Male","A_23","CL374_22","E051_F120",101,"30/3/2023","13/4/2023",14,"R_B",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Cold","Control"
"3267",1478,"A2","guichenoti","Male","B_23","CL400_22","E054_F120",85,"23/3/2023","13/4/2023",21,"B_R",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Cold","CORT"
"3268",1479,"D1","guichenoti","Female","A_28","CL400_22","E054_F120",108,"28/3/2023","13/4/2023",16,"R_B",39,NA,NA,NA,NA,39,"R",1,1,"",NA,"Hot","Control"
"3269",2298,"A2","guichenoti","Female","B_28","CL619_23","E056_F120",62,"26/3/2023","13/4/2023",18,"B_R",39,NA,NA,NA,NA,39,"L",NA,0,"",NA,"Hot","CORT"
"3270",1374,"C1","guichenoti","Male","B_23","CL371_22","E058_F120",97,"20/3/2023","13/4/2023",24,"R_B",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Cold","CORT"
"3271",1613,"F2","guichenoti","Male","B_23","CL439_22","E059_F120",80,"29/3/2023","13/4/2023",15,"R_B",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Cold","CORT"
"3272",2164,"E3","guichenoti","Female","B_23","CL584_22","E059_F120",48,"20/3/2023","13/4/2023",24,"B_R",39,NA,NA,NA,NA,39,"L",1,1,"",NA,"Cold","CORT"
"3273",1283,"A4","guichenoti","Female","A_23","CL344_22","E067",106,"28/3/2023","13/4/2023",16,"R_B",39,NA,NA,NA,NA,39,"L",NA,0,"",NA,"Cold","Control"
"3274",2047,"B3","guichenoti","Male","A_23","CL552_22","E067",55,"27/3/2023","13/4/2023",17,"B_R",39,NA,NA,NA,NA,39,"L",0,0,"",NA,"Cold","Control"
"3275",1419,"F2","guichenoti","Female","A_28","CL382_22","E068",118,"20/3/2023","13/4/2023",24,"B_R",39,NA,NA,NA,NA,39,"L",0,1,"",NA,"Hot","Control"
"3276",1421,"G1","guichenoti","Male","B_23","CL382_22","E068",97,"20/3/2023","13/4/2023",24,"R_B",39,NA,NA,NA,NA,39,"R",1,1,"",NA,"Cold","CORT"
"3277",1611,"C3","guichenoti","Female","B_28","CL438_22","E0.",99,"26/3/2023","13/4/2023",18,"B_R",40,NA,NA,NA,NA,40,"C",0,1,"",NA,"Hot","CORT"
"3278",1334,"G4","delicata","Female","A_28","CL358_22","E001_F120",127,"31/3/2023","13/4/2023",13,"B_R",40,NA,NA,NA,NA,40,"C",1,1,"",NA,"Hot","Control"
"3279",2351,"F1","delicata","Male","A_28","CL634_23","E001_F120",59,"6/4/2023","13/4/2023",7,"B_R",40,NA,NA,NA,NA,40,"C",1,1,"",NA,"Hot","Control"
"3280",1438,"B1","guichenoti","Male","B_28","CL386_22","E002_M/E006_M",113,"21/3/2023","13/4/2023",23,"B_R",40,NA,NA,NA,NA,40,"C",1,1,"",NA,"Hot","CORT"
"3281",1442,"E1","guichenoti","Male","B_23","CL388_22","E003_F120",94,"21/3/2023","13/4/2023",23,"B_R",40,NA,NA,NA,NA,40,"C",1,1,"",NA,"Cold","CORT"
"3282",1443,"E3","guichenoti","Male","A_23","CL388_22","E003_F120",94,"20/3/2023","13/4/2023",24,"R_B",40,NA,NA,NA,NA,40,"C",1,1,"",NA,"Cold","Control"
"3283",1432,"B3","guichenoti","Male","B_23","CL385_22","E003_M/E005_M",94,"20/3/2023","13/4/2023",24,"R_B",40,NA,NA,NA,NA,40,"C",1,1,"",NA,"Cold","CORT"
"3284",1562,"A4","guichenoti","Female","B_28","CL423_22","E003_M/E005_M",101,"26/3/2023","13/4/2023",18,"B_R",40,NA,NA,NA,NA,40,"C",1,1,"",NA,"Hot","CORT"
"3285",1255,"A1","delicata","Male","A_23","CL334_22","E004_F120",111,"31/3/2023","13/4/2023",13,"B_R",40,NA,NA,NA,NA,40,"C",1,1,"",NA,"Cold","Control"
"3286",1257,"D4","delicata","Male","B_23","CL334_22","E004_F120",111,"27/3/2023","13/4/2023",17,"B_R",40,NA,NA,NA,NA,40,"C",1,1,"",NA,"Cold","CORT"
"3287",1258,"G2","delicata","Female","A_28","CL334_22","E004_F120",129,"28/3/2023","13/4/2023",16,"B_R",40,NA,NA,NA,NA,40,"C",0,1,"",NA,"Hot","Control"
"3288",1565,"E1","guichenoti","Female","B_28","CL424_22","E004_M",101,"29/3/2023","13/4/2023",15,"R_B",40,NA,NA,NA,NA,40,"C",1,1,"",NA,"Hot","CORT"
"3289",2081,"G3","guichenoti","Male","B_23","CL562_22","E004_M",52,"3/4/2023","13/4/2023",10,"B_R",40,NA,NA,NA,NA,40,"C",1,1,"",NA,"Cold","CORT"
"3290",1358,"D1","guichenoti","Female","B_28","CL365_22","E005_F120",129,"20/3/2023","13/4/2023",24,"R_B",40,NA,NA,NA,NA,40,"C",1,1,"",NA,"Hot","CORT"
"3291",1340,"F4","guichenoti","Female","B_28","CL360_22","E006_F120",122,"6/4/2023","13/4/2023",7,"R_B",40,NA,NA,NA,NA,40,"C",1,1,"",NA,"Hot","CORT"
"3292",1229,"D4","delicata","Male","B_28","CL326_22","E007_F120",129,"29/3/2023","13/4/2023",15,"R_B",40,NA,NA,NA,NA,40,"C",1,1,"",NA,"Hot","CORT"
"3293",2105,"C4","delicata","Female","B_23","CL569_22","E007_F120",59,"1/4/2023","13/4/2023",12,"B_R",40,NA,NA,NA,NA,40,"C",1,1,"",NA,"Cold","CORT"
"3294",2106,"F3","delicata","Female","A_28","CL569_22","E007_F120",78,"9/4/2023","13/4/2023",4,"B_R",40,NA,NA,NA,NA,40,"C",0,1,"",NA,"Hot","Control"
